Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
40207,AREQUIPA,CAMANA,QUILCA,1072,0,"17,6",20,1754
40208,AREQUIPA,CAMANA,SAMUEL PASTOR,16588,"7,2","20,3",17,1634
40301,AREQUIPA,CARAVELÍ,CARAVELÍ,4227,"8,4","15,4",18,1683
40302,AREQUIPA,CARAVELÍ,ACARI,5172,"6,4","16,1",19,1700
40303,AREQUIPA,CARAVELÍ,ATICO,5962,"8,4","15,4",18,1684
40304,AREQUIPA,CARAVELÍ,ATIQUIPA,475,"9,2","19,4",16,1615
40305,AREQUIPA,CARAVELÍ,BELLA UNIÓN,2978,"8,4","15,4",18,1685
40306,AREQUIPA,CARAVELÍ,CAHUACHO,609,"27,2","55,9",9,656
40307,AREQUIPA,CARAVELÍ,CHALA,10368,"8,4","15,4",18,1686
40308,AREQUIPA,CARAVELÍ,CHAPARRA,3613,"6,4","16,1",19,1701
40309,AREQUIPA,CARAVELÍ,HUANUHUANU,3199,"9,2","19,4",16,1616
40310,AREQUIPA,CARAVELÍ,JAQUI,1576,"9,2","19,4",16,1617
40311,AREQUIPA,CARAVELÍ,LOMAS,1580,"9,2","19,4",16,1618
40312,AREQUIPA,CARAVELÍ,QUICACHA,1902,"8,8","24,9",16,1537
40313,AREQUIPA,CARAVELÍ,YAUCA,2029,"3,3",12,20,1766
40401,AREQUIPA,CASTILLA,APLAO,8964,"8,5","18,2",17,1644
40402,AREQUIPA,CASTILLA,ANDAGUA,1010,"28,4","53,5",9,670
40403,AREQUIPA,CASTILLA,AYO,230,"10,6",28,15,1451
40404,AREQUIPA,CASTILLA,CHACHAS,1643,"27,4","49,9",10,768
40405,AREQUIPA,CASTILLA,CHILCAYMARCA,1034,"24,2","54,4",10,745
40406,AREQUIPA,CASTILLA,CHOCO,666,"24,5","55,4",9,717
40407,AREQUIPA,CASTILLA,HUANCARQUI,1586,"6,5","18,7",18,1660
40408,AREQUIPA,CASTILLA,MACHAGUAY,457,"10,6",28,15,1452
40409,AREQUIPA,CASTILLA,ORCOPAMPA,8557,7,"24,4",16,1564
40410,AREQUIPA,CASTILLA,PAMPACOLCA,1862,"13,1","28,8",15,1403
40411,AREQUIPA,CASTILLA,TIPÁN,429,"16,5",35,14,1225
40412,AREQUIPA,CASTILLA,UÑÓN,202,"16,5",35,14,1226
40413,AREQUIPA,CASTILLA,URACA,6590,"8,5","18,2",17,1645
40414,AREQUIPA,CASTILLA,VIRACO,1513,"16,5",35,14,1227
40501,AREQUIPA,CAYLLOMA,CHIVAY,5889,"9,9","22,8",16,1555
40502,AREQUIPA,CAYLLOMA,ACHOMA,817,"17,3","33,4",14,1242
40503,AREQUIPA,CAYLLOMA,CABANACONDE,2094,"22,3","45,5",11,942
40504,AREQUIPA,CAYLLOMA,CALLALLI,1357,"22,7","36,5",12,1103
40505,AREQUIPA,CAYLLOMA,CAYLLOMA,3688,"27,1","54,4",9,680
40506,AREQUIPA,CAYLLOMA,COPORAQUE,1126,"17,3","33,4",14,1243
40507,AREQUIPA,CAYLLOMA,HUAMBO,660,"17,7","40,4",12,1126
40508,AREQUIPA,CAYLLOMA,HUANCA,967,"24,5","47,2",10,885
40509,AREQUIPA,CAYLLOMA,ICHUPAMPA,572,"19,5","38,3",12,1134
40510,AREQUIPA,CAYLLOMA,LARI,847,"22,7","36,5",12,1104
40511,AREQUIPA,CAYLLOMA,LLUTA,703,"18,9",39,12,1129
40512,AREQUIPA,CAYLLOMA,MACA,687,"22,7","36,5",12,1105
40513,AREQUIPA,CAYLLOMA,MADRIGAL,660,"22,7","36,5",12,1106
40514,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,878,"19,5","38,3",12,1135
40515,AREQUIPA,CAYLLOMA,SIBAYO,677,"22,3","45,5",11,943
40516,AREQUIPA,CAYLLOMA,TAPAY,817,"27,6","58,6",9,603
40517,AREQUIPA,CAYLLOMA,TISCO,1483,"36,6","59,1",8,433
40518,AREQUIPA,CAYLLOMA,TUTI,598,"22,7","36,5",12,1107
40519,AREQUIPA,CAYLLOMA,YANQUE,2158,"15,5","34,1",14,1255
40520,AREQUIPA,CAYLLOMA,MAJES,70780,9,"16,2",18,1661
40601,AREQUIPA,CONDESUYOS,CHUQUIBAMBA,3361,"6,6",22,16,1614
40603,AREQUIPA,CONDESUYOS,CAYARANI,3275,"31,7","54,1",9,612
40604,AREQUIPA,CONDESUYOS,CHICHAS,673,"22,2","55,7",10,759
40606,AREQUIPA,CONDESUYOS,RÍO GRANDE,3451,"9,3","19,9",16,1603
40607,AREQUIPA,CONDESUYOS,SALAMANCA,419,"15,9","38,4",12,1183
40608,AREQUIPA,CONDESUYOS,YANAQUIHUA,3963,"9,3","19,9",16,1604
40701,AREQUIPA,ISLAY,MOLLENDO,26453,"3,5","9,3",21,1788
40702,AREQUIPA,ISLAY,COCACHACRA,8363,"8,7","16,1",18,1674
40703,AREQUIPA,ISLAY,DEAN VALDIVIA,7129,"9,9","25,8",15,1513
40704,AREQUIPA,ISLAY,ISLAY,5202,"8,7","16,1",18,1675
40705,AREQUIPA,ISLAY,MEJIA,1240,"0,1","7,9",23,1823
40706,AREQUIPA,ISLAY,PUNTA DE BOMBÓN,6464,"8,7","16,1",18,1676
40801,AREQUIPA,LA UNIÓN,COTAHUASI,2981,"10,1","27,3",15,1488
40802,AREQUIPA,LA UNIÓN,ALCA,1851,"33,3","59,4",8,480
40803,AREQUIPA,LA UNIÓN,CHARCANA,586,"23,9","54,7",10,746
40804,AREQUIPA,LA UNIÓN,HUAYNACOTAS,1867,"27,3","57,1",9,639
40805,AREQUIPA,LA UNIÓN,PAMPAMARCA,1106,"27,8","52,2",9,714
40806,AREQUIPA,LA UNIÓN,PUYCA,2346,"40,2","64,1",7,293
40807,AREQUIPA,LA UNIÓN,QUECHUALLA,278,"18,3","39,5",12,1132
40808,AREQUIPA,LA UNIÓN,SAYLA,300,"23,2","43,1",11,974
40809,AREQUIPA,LA UNIÓN,TAURIA,313,"18,3","39,5",12,1133
40810,AREQUIPA,LA UNIÓN,TOMEPAMPA,658,"14,5","38,6",13,1199
40811,AREQUIPA,LA UNIÓN,TORO,511,"23,2","43,1",11,975
50101,AYACUCHO,HUAMANGA,AYACUCHO,111370,"10,1",20,16,1588
50102,AYACUCHO,HUAMANGA,ACOCRO,8818,"38,9","64,2",7,318
50103,AYACUCHO,HUAMANGA,ACOS VINCHOS,4964,"32,6","57,9",8,522
50104,AYACUCHO,HUAMANGA,CARMEN ALTO,31712,"20,4","32,9",13,1193
50105,AYACUCHO,HUAMANGA,CHIARA,6691,37,"66,4",7,310
50106,AYACUCHO,HUAMANGA,OCROS,6172,"39,3","65,8",7,278
50107,AYACUCHO,HUAMANGA,PACAYCASA,3565,"18,9","44,2",12,1038
50108,AYACUCHO,HUAMANGA,QUINUA,5821,23,53,10,803
50109,AYACUCHO,HUAMANGA,SAN JOSÉ DE TICLLAS,1596,"39,4","68,3",6,231
50110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,53934,"9,8","27,7",15,1482
50111,AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA,1639,30,"63,8",8,463
50112,AYACUCHO,HUAMANGA,SOCOS,6846,"46,2","74,9",5,109
50113,AYACUCHO,HUAMANGA,TAMBILLO,6001,"22,2","53,8",10,802
50114,AYACUCHO,HUAMANGA,VINCHOS,16233,43,73,6,146
50115,AYACUCHO,HUAMANGA,JESÚS NAZARENO,21028,"9,8","22,8",16,1556
50116,AYACUCHO,HUAMANGA,ANDRÉS AVELINO CÁCERE,31411,"7,5","18,9",17,1648
50201,AYACUCHO,CANGALLO,CANGALLO,5842,"25,3","44,7",10,913
50202,AYACUCHO,CANGALLO,CHUSCHI,9119,"38,1","61,3",7,370
50203,AYACUCHO,CANGALLO,LOS MOROCHUCOS,8217,"30,5","61,5",8,493
50204,AYACUCHO,CANGALLO,MARÍA PARADO DE BELLID,2026,"41,6","75,7",5,138
50205,AYACUCHO,CANGALLO,PARAS,4279,"51,9",76,4,80
50206,AYACUCHO,CANGALLO,TOTOS,2999,"38,1","61,6",7,365
50301,AYACUCHO,HUANCA SANCOS,SANCOS,3181,"23,5","45,7",11,921
50302,AYACUCHO,HUANCA SANCOS,CARAPO,1774,"37,4","65,8",7,316
50303,AYACUCHO,HUANCA SANCOS,SACSAMARCA,1308,32,"59,6",8,503
50304,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMAR,2078,"30,8","57,1",8,577
50401,AYACUCHO,HUANTA,HUANTA,43266,"27,5","44,9",10,866
50402,AYACUCHO,HUANTA,AYAHUANCO,1072,37,"69,2",6,260
50403,AYACUCHO,HUANTA,HUAMANGUILLA,4188,"31,4","67,7",7,375
50404,AYACUCHO,HUANTA,IGUAIN,2861,"36,8","67,6",7,290
50405,AYACUCHO,HUANTA,LURICOCHA,6217,"28,1",59,8,588
50406,AYACUCHO,HUANTA,SANTILLANA,3900,"46,4","73,5",5,118
50407,AYACUCHO,HUANTA,SIVIA,11685,"35,8","55,7",8,504
50408,AYACUCHO,HUANTA,LLOCHEGUA,11466,"23,8","40,4",11,1003
50409,AYACUCHO,HUANTA,CANAYRE,4384,"29,9",57,8,594
50410,AYACUCHO,HUANTA,UCHURACCAY,3672,"73,3","89,3",1,1
50411,AYACUCHO,HUANTA,PUCACOLPA,2299,"65,8","90,5",2,4
50412,AYACUCHO,HUANTA,CHACA,2195,"59,1","86,4",2,18
50501,AYACUCHO,LA MAR,SAN MIGUEL,11410,"38,2","58,9",8,407
50502,AYACUCHO,LA MAR,ANCO,8105,"31,1","60,8",8,496
50503,AYACUCHO,LA MAR,AYNA,9995,"27,8","50,1",10,761
50504,AYACUCHO,LA MAR,CHILCAS,1558,29,"59,1",8,575
50505,AYACUCHO,LA MAR,CHUNGUI,4443,"48,9","75,9",5,97
50506,AYACUCHO,LA MAR,LUIS CARRANZA,1365,"48,3",79,4,85
50507,AYACUCHO,LA MAR,SANTA ROSA,12686,"21,4","42,5",11,1013
50508,AYACUCHO,LA MAR,TAMBO,9302,"43,5","64,6",6,224
50509,AYACUCHO,LA MAR,SAMUGARI,10997,"31,8","52,9",9,632
50510,AYACUCHO,LA MAR,ANCHIHUAY,4345,"50,5","79,1",4,67
50511,AYACUCHO,LA MAR,ORONCOY,1071,56,"84,7",3,26
50601,AYACUCHO,LUCANAS,PUQUIO,14535,"26,7","42,8",10,916
50602,AYACUCHO,LUCANAS,AUCARA,2665,"35,4","63,6",7,377
50603,AYACUCHO,LUCANAS,CABANA,1976,"26,9","58,5",9,615
50604,AYACUCHO,LUCANAS,CARMEN SALCEDO,1532,"24,1",46,10,911
50605,AYACUCHO,LUCANAS,CHAVIÑA,2296,20,"44,9",11,993
50606,AYACUCHO,LUCANAS,CHIPAO,2443,"27,6","50,9",10,748
50607,AYACUCHO,LUCANAS,HUAC-HUAS,1550,"35,7","61,4",8,408
50608,AYACUCHO,LUCANAS,LARAMATE,1676,"28,5","64,1",8,481
50609,AYACUCHO,LUCANAS,LEONCIO PRADO,1095,"25,4","52,5",10,763
50610,AYACUCHO,LUCANAS,LLAUTA,877,"12,8",42,12,1178
50611,AYACUCHO,LUCANAS,LUCANAS,2703,30,"52,9",9,657
50612,AYACUCHO,LUCANAS,OCAÑA,2244,"30,9","69,7",7,350
50613,AYACUCHO,LUCANAS,OTOCA,1848,30,"57,8",8,579
50614,AYACUCHO,LUCANAS,SAISA,848,"31,7","68,4",7,362
50615,AYACUCHO,LUCANAS,SAN CRISTÓBAL,1823,40,"69,1",6,213
50616,AYACUCHO,LUCANAS,SAN JUAN,994,"24,8","56,7",9,681
50617,AYACUCHO,LUCANAS,SAN PEDRO,2661,"32,3","65,7",7,390
50618,AYACUCHO,LUCANAS,SAN PEDRO DE PALCO,898,"24,1",46,10,912
50619,AYACUCHO,LUCANAS,SANCOS,4869,"28,4","56,2",9,637
50620,AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHU,850,"14,2","45,3",12,1098
50621,AYACUCHO,LUCANAS,SANTA LUCÍA,1455,"24,1","55,2",9,733
50701,AYACUCHO,PARINACOCHAS,CORACORA,13549,"26,5","47,8",10,828
50702,AYACUCHO,PARINACOCHAS,CHUMPI,2179,"21,9","52,1",10,835
50703,AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA,1934,"39,2","72,4",6,181
50704,AYACUCHO,PARINACOCHAS,PACAPAUSA,556,"14,2","44,6",12,1111
50705,AYACUCHO,PARINACOCHAS,PULLO,7191,"27,1","48,5",10,811
50706,AYACUCHO,PARINACOCHAS,PUYUSCA,2123,"18,4","45,8",11,1002
50707,AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVAC,518,"23,1","55,6",10,743
50708,AYACUCHO,PARINACOCHAS,UPAHUACHO,1089,"40,2","77,8",5,136
50802,AYACUCHO,PAUCAR DEL SARA SA,COLTA,440,24,"55,9",9,721
50803,AYACUCHO,PAUCAR DEL SARA SA,CORCULLA,445,"23,9","50,9",10,820
50804,AYACUCHO,PAUCAR DEL SARA SA,LAMPA,1983,"21,3",43,11,998
50805,AYACUCHO,PAUCAR DEL SARA SA,MARCABAMBA,621,"8,6","31,1",15,1436
50806,AYACUCHO,PAUCAR DEL SARA SA,OYOLO,1647,"24,2","55,1",9,729
50807,AYACUCHO,PAUCAR DEL SARA SA,PARARCA,392,"21,3",43,11,999
50808,AYACUCHO,PAUCAR DEL SARA SA,SAN JAVIER DE ALPABAMB,275,"23,9","50,9",10,821
50809,AYACUCHO,PAUCAR DEL SARA SA,SAN JOSÉ DE USHUA,247,"18,8","41,8",12,1077
50810,AYACUCHO,PAUCAR DEL SARA SA,SARA SARA,483,"18,8","41,8",12,1078
50901,AYACUCHO,SUCRE,QUEROBAMBA,2600,"21,5","44,1",11,984
50902,AYACUCHO,SUCRE,BELÉN,310,"35,6","71,4",6,245
50903,AYACUCHO,SUCRE,CHALCOS,461,"40,6","76,1",5,141
50904,AYACUCHO,SUCRE,CHILCAYOC,481,"33,9","67,6",7,345
50905,AYACUCHO,SUCRE,HUACAÑA,348,"25,8","61,2",8,589
50906,AYACUCHO,SUCRE,MORCOLLA,1243,"46,3","82,5",4,72
50907,AYACUCHO,SUCRE,PAICO,517,"28,5","65,4",8,458
50908,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,814,"33,8","60,4",8,454
50909,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,936,"26,2","64,5",8,520
50910,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,565,"36,8","73,2",6,201
50911,AYACUCHO,SUCRE,SORAS,1017,"25,8","58,7",9,636
51001,AYACUCHO,VICTOR FAJARDO,HUANCAPI,1878,"20,9","44,3",11,987
51002,AYACUCHO,VICTOR FAJARDO,ALCAMENCA,1399,"38,1",66,7,295
51003,AYACUCHO,VICTOR FAJARDO,APONGO,565,"35,9","71,1",6,248
51004,AYACUCHO,VICTOR FAJARDO,ASQUIPATA,482,"23,8","66,1",8,536
51005,AYACUCHO,VICTOR FAJARDO,CANARIA,4027,"32,4","69,3",7,340
51006,AYACUCHO,VICTOR FAJARDO,CAYARA,1138,"42,9","75,2",5,135
51007,AYACUCHO,VICTOR FAJARDO,COLCA,1020,"28,6",56,9,634
51008,AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA,1107,"49,3","77,6",4,87
51009,AYACUCHO,VICTOR FAJARDO,HUANCARAYLLA,1241,22,"50,4",10,865
51010,AYACUCHO,VICTOR FAJARDO,HUAYA,1985,"40,1","71,8",6,177
51011,AYACUCHO,VICTOR FAJARDO,SARHUA,2624,"55,7","85,8",3,24
51012,AYACUCHO,VICTOR FAJARDO,VILCANCHOS,2400,"44,9","71,4",6,144
51101,AYACUCHO,VILCAS HUAMÁN,VILCAS HUAMÁN,6513,"32,2","61,7",8,460
51102,AYACUCHO,VILCAS HUAMÁN,ACCOMARCA,851,25,"57,7",9,660
51103,AYACUCHO,VILCAS HUAMÁN,CARHUANCA,812,"31,9","62,7",8,449
51104,AYACUCHO,VILCAS HUAMÁN,CONCEPCION,1558,"44,7","65,8",6,194
51105,AYACUCHO,VILCAS HUAMÁN,HUAMBALPA,1280,"10,2","44,9",12,1172
51106,AYACUCHO,VILCAS HUAMÁN,INDEPENDENCIA,1095,"23,9","57,4",9,687
51107,AYACUCHO,VILCAS HUAMÁN,SAURAMA,1042,"39,3",76,6,150
51108,AYACUCHO,VILCAS HUAMÁN,VISCHONGO,3912,"25,2","54,7",9,716
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,245137,"15,1","24,4",15,1439
60102,CAJAMARCA,CAJAMARCA,ASUNCION,7896,"49,1","67,4",5,142
60103,CAJAMARCA,CAJAMARCA,CHETILLA,3863,"66,9","81,9",2,14
60104,CAJAMARCA,CAJAMARCA,COSPÁN,7159,"66,7","80,5",2,15
60105,CAJAMARCA,CAJAMARCA,ENCAÑADA,20052,"67,5","82,3",2,13
60106,CAJAMARCA,CAJAMARCA,JESÚS,16666,"62,4","78,6",3,25
60107,CAJAMARCA,CAJAMARCA,LLACANORA,6657,"54,7","72,6",4,83
60108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,53298,"28,8","44,5",10,843
60109,CAJAMARCA,CAJAMARCA,MAGDALENA,8809,"46,3","62,8",6,214
60110,CAJAMARCA,CAJAMARCA,MATARA,3793,41,"59,4",7,354
60111,CAJAMARCA,CAJAMARCA,NAMORA,10308,"60,5","75,1",4,46
60112,CAJAMARCA,CAJAMARCA,SAN JUAN,4532,"45,1","64,1",6,212
60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,34231,"21,3","36,3",12,1138
60202,CAJAMARCA,CAJABAMBA,CACHACHI,25575,"70,3","83,4",2,7
60203,CAJAMARCA,CAJABAMBA,CONDEBAMBA,15319,"46,4","64,6",6,189
60204,CAJAMARCA,CAJABAMBA,SITACOCHA,8042,65,"79,5",3,20
60301,CAJAMARCA,CELENDÍN,CELENDIN,29097,27,"43,3",10,905
60302,CAJAMARCA,CELENDÍN,CHUMUCH,2699,"56,2","74,1",4,65
60303,CAJAMARCA,CELENDÍN,CORTEGANA,7343,"64,8","79,7",3,19
60304,CAJAMARCA,CELENDÍN,HUASMIN,10885,"68,6","83,7",2,10
60305,CAJAMARCA,CELENDÍN,JORGE CHÁVEZ,461,"36,8",61,7,394
60306,CAJAMARCA,CELENDÍN,JOSÉ GÁLVEZ,2751,"39,5","56,1",8,436
60307,CAJAMARCA,CELENDÍN,MIGUEL IGLESIAS,3922,"68,2","83,4",2,11
60308,CAJAMARCA,CELENDÍN,OXAMARCA,5824,"74,6","87,4",1,2
60309,CAJAMARCA,CELENDÍN,SOROCHUCO,7514,"57,1","75,3",4,55
60310,CAJAMARCA,CELENDÍN,SUCRE,5455,45,"62,8",6,229
60311,CAJAMARCA,CELENDÍN,UTCO,1081,"57,7","75,9",4,52
60312,CAJAMARCA,CELENDÍN,LA LIBERTAD DE PALLÁN,6884,"60,7","76,7",3,39
60401,CAJAMARCA,CHOTA,CHOTA,51231,41,"55,1",8,422
60402,CAJAMARCA,CHOTA,ANGUIA,3216,"71,7","85,7",1,3
60403,CAJAMARCA,CHOTA,CHADIN,3632,"57,9","75,4",4,53
60404,CAJAMARCA,CHOTA,CHIGUIRIP,3628,"60,3","77,9",3,35
60405,CAJAMARCA,CHOTA,CHIMBAN,2201,"48,4","66,2",6,156
60406,CAJAMARCA,CHOTA,CHOROPAMPA,2311,"47,7","66,9",6,157
60407,CAJAMARCA,CHOTA,COCHABAMBA,5832,"55,9","72,1",4,79
60408,CAJAMARCA,CHOTA,CONCHAN,5944,"62,3","78,2",3,27
60409,CAJAMARCA,CHOTA,HUAMBOS,8584,"62,2","76,8",3,33
60410,CAJAMARCA,CHOTA,LAJAS,11586,"63,1",79,3,23
60411,CAJAMARCA,CHOTA,LLAMA,7385,"37,9","55,8",8,465
60412,CAJAMARCA,CHOTA,MIRACOSTA,3300,"65,1","82,2",2,16
60413,CAJAMARCA,CHOTA,PACCHA,4621,"47,6","64,8",6,172
60414,CAJAMARCA,CHOTA,PION,1222,"28,7","50,2",10,739
60415,CAJAMARCA,CHOTA,QUEROCOTO,8826,"45,8","64,3",6,197
60416,CAJAMARCA,CHOTA,SAN JUAN DE LICUPIS,977,"54,8","73,8",4,74
60417,CAJAMARCA,CHOTA,TACABAMBA,16668,54,"69,4",5,101
60418,CAJAMARCA,CHOTA,TOCMOCHE,880,"56,4","74,3",4,63
60419,CAJAMARCA,CHOTA,CHALAMARCA,9670,"51,1","68,9",5,117
60501,CAJAMARCA,CONTUMAZÁ,CONTUMAZÁ,8061,"40,9",57,7,392
60502,CAJAMARCA,CONTUMAZÁ,CHILETE,2752,"18,9","34,5",12,1189
60503,CAJAMARCA,CONTUMAZÁ,CUPISNIQUE,1402,"55,1","72,3",4,82
60504,CAJAMARCA,CONTUMAZÁ,GUZMANGO,2845,59,"75,7",4,47
60505,CAJAMARCA,CONTUMAZÁ,SAN BENITO,3607,"43,7","62,4",6,259
60506,CAJAMARCA,CONTUMAZÁ,SANTA CRUZ DE TOLED,1047,"59,6","76,4",4,44
60507,CAJAMARCA,CONTUMAZÁ,TANTARICA,2650,"43,3","59,4",7,325
60508,CAJAMARCA,CONTUMAZÁ,YONÁN,6993,"18,8","33,9",13,1209
60601,CAJAMARCA,CUTERVO,CUTERVO,51272,"38,8","54,3",8,476
60602,CAJAMARCA,CUTERVO,CALLAYUC,9627,68,"83,3",2,12
60603,CAJAMARCA,CUTERVO,CHOROS,3286,"50,4","69,3",5,120
60604,CAJAMARCA,CUTERVO,CUJILLO,2569,"66,2","87,1",2,9
60605,CAJAMARCA,CUTERVO,LA RAMADA,3977,"65,8","80,8",2,17
60606,CAJAMARCA,CUTERVO,PIMPINGOS,5121,"51,3","69,5",5,111
60607,CAJAMARCA,CUTERVO,QUEROCOTILLO,13416,"61,3",77,3,34
60608,CAJAMARCA,CUTERVO,SAN ANDRÉS DE CUTERVO,4276,"47,9","64,9",6,171
60609,CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO,1856,56,"73,4",4,69
60610,CAJAMARCA,CUTERVO,SAN LUIS DE LUCMA,2999,"44,8","65,4",6,196
60611,CAJAMARCA,CUTERVO,SANTA CRUZ,2671,"60,4","76,7",3,40
60612,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPIL,5015,"59,9","73,8",4,51
60613,CAJAMARCA,CUTERVO,SANTO TOMAS,7603,"62,9","77,2",3,29
60614,CAJAMARCA,CUTERVO,SOCOTA,9156,"46,8",63,6,203
60615,CAJAMARCA,CUTERVO,TORIBIO CASANOVA,1104,"28,6","47,4",10,801
60701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,64702,"42,8",61,7,299
60702,CAJAMARCA,HUALGAYOC,CHUGUR,2959,"51,1","68,9",5,116
60703,CAJAMARCA,HUALGAYOC,HUALGAYOC,16252,"39,6","60,9",7,351
60801,CAJAMARCA,JAEN,JAÉN,106009,"15,7","27,6",14,1387
60802,CAJAMARCA,JAEN,BELLAVISTA,16370,"44,6","61,8",6,252
60803,CAJAMARCA,JAEN,CHONTALI,10391,"51,8","69,2",5,110
60804,CAJAMARCA,JAEN,COLASAY,10567,45,"64,3",6,210
60805,CAJAMARCA,JAEN,HUABAL,8989,"59,7","77,7",3,38
60806,CAJAMARCA,JAEN,LAS PIRIAS,4643,"33,1","51,7",9,625
60807,CAJAMARCA,JAEN,POMAHUACA,9245,"46,1","63,5",6,205
60808,CAJAMARCA,JAEN,PUCARÁ,6850,"34,1","52,9",8,593
60809,CAJAMARCA,JAEN,SALLIQUE,7509,"70,8","82,9",2,8
60810,CAJAMARCA,JAEN,SAN FELIPE,4740,"59,8","74,8",4,48
60811,CAJAMARCA,JAEN,SAN JOSÉ DEL ALTO,8050,"38,9","58,3",8,406
60812,CAJAMARCA,JAEN,SANTA ROSA,10361,"48,1","66,7",6,154
60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,40171,"34,6",50,9,635
60902,CAJAMARCA,SAN IGNACIO,CHIRINOS,15974,"28,3","46,3",10,824
60903,CAJAMARCA,SAN IGNACIO,HUARANGO,18607,"48,9","65,5",6,160
60904,CAJAMARCA,SAN IGNACIO,LA COIPA,21229,"48,2","66,3",6,158
60905,CAJAMARCA,SAN IGNACIO,NAMBALLE,9945,"60,8","76,9",3,37
60906,CAJAMARCA,SAN IGNACIO,SAN JOSÉ DE LOURDES,19890,"38,2","58,5",8,412
60907,CAJAMARCA,SAN IGNACIO,TABACONAS,19954,"58,1","74,8",4,54
61001,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,21685,34,"50,3",9,642
61002,CAJAMARCA,SAN MARCOS,CHANCAY,3069,55,"73,5",4,75
61003,CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,3039,"42,5","62,1",7,283
61004,CAJAMARCA,SAN MARCOS,GREGORIO PITA,5150,"52,3","69,4",5,108
61005,CAJAMARCA,SAN MARCOS,ICHOCAN,1971,"40,6","57,8",7,383
61006,CAJAMARCA,SAN MARCOS,JOSÉ MANUEL QUIROZ,3627,"60,3","76,8",3,41
61007,CAJAMARCA,SAN MARCOS,JOSÉ SABOGAL,13137,"69,8","84,2",2,6
61101,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,14036,"36,1","52,1",8,574
61102,CAJAMARCA,SAN MIGUEL,BOLÍVAR,1310,"30,4","48,6",9,735
61103,CAJAMARCA,SAN MIGUEL,CALQUIS,4281,"57,3","75,2",4,56
61104,CAJAMARCA,SAN MIGUEL,CATILLUC,2813,"51,1","69,1",5,115
61105,CAJAMARCA,SAN MIGUEL,EL PRADO,1657,"56,7","74,6",4,59
61106,CAJAMARCA,SAN MIGUEL,LA FLORIDA,2165,"37,9","57,9",8,431
61107,CAJAMARCA,SAN MIGUEL,LLAPA,4563,"35,4","54,6",8,531
61108,CAJAMARCA,SAN MIGUEL,NANCHOC,1370,"35,2","54,3",8,545
61109,CAJAMARCA,SAN MIGUEL,NIEPOS,3276,"47,6","64,3",6,176
61110,CAJAMARCA,SAN MIGUEL,SAN GREGORIO,2274,"50,1","68,9",5,124
61111,CAJAMARCA,SAN MIGUEL,SAN SILVESTRE DE COCHÁ,3711,"61,5","78,7",3,28
61112,CAJAMARCA,SAN MIGUEL,TONGOD,2530,"42,9","61,6",7,285
61113,CAJAMARCA,SAN MIGUEL,UNIÓN AGUA BLANCA,3128,"50,3","68,4",5,128
61201,CAJAMARCA,SAN PABLO,SAN PABLO,13460,"57,3","73,6",4,62
61202,CAJAMARCA,SAN PABLO,SAN BERNARDINO,4578,"65,1","78,9",3,22
61204,CAJAMARCA,SAN PABLO,TUMBADÉN,3678,60,"77,8",3,36
61301,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,9756,"26,8","43,3",10,909
61302,CAJAMARCA,SANTA CRUZ,ANDABAMBA,1311,51,"71,4",5,105
61303,CAJAMARCA,SANTA CRUZ,CATACHE,9870,"51,6","67,2",5,125
61304,CAJAMARCA,SANTA CRUZ,CHANCAYBAÑOS,3468,"55,3","73,4",4,73
61305,CAJAMARCA,SANTA CRUZ,LA ESPERANZA,2351,"44,6","64,7",6,209
61306,CAJAMARCA,SANTA CRUZ,NINABAMBA,1999,47,"65,5",6,173
61307,CAJAMARCA,SANTA CRUZ,PULÁN,3887,"47,8","66,3",6,162
61308,CAJAMARCA,SANTA CRUZ,SAUCEPAMPA,1399,"44,8","64,7",6,208
61309,CAJAMARCA,SANTA CRUZ,SEXI,437,34,"63,5",7,400
61310,CAJAMARCA,SANTA CRUZ,UTICYACU,1255,"60,8","79,2",3,30
61311,CAJAMARCA,SANTA CRUZ,YAUYUCÁN,2869,"53,9",71,5,96
